dataset,subject_id,role,relative_path,file_name,file_size_bytes,sha256,shape,voxel_spacing,affine,orientation,dtype,nan_count,inf_count,all_zero,nonzero_voxel_count,minimum,maximum,mean,label_set,unexpected_labels,valid_label_set,wt_voxel_count,tc_voxel_count,et_voxel_count,voxel_volume_mm3,integrity_status,error
brats2019,BraTS19_TCIA13_634_1,t2,LGG/BraTS19_TCIA13_634_1/BraTS19_TCIA13_634_1_t2.nii,BraTS19_TCIA13_634_1_t2.nii,17858992,b026a52ae39fcff26578913f8e3779007c49959b37f0a3dd0d177456f04bd226,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1384602,0.0,2602.0,153.16185394265233,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_642_1,flair,LGG/BraTS19_TCIA13_642_1/BraTS19_TCIA13_642_1_flair.nii,BraTS19_TCIA13_642_1_flair.nii,17862128,eaf48920483e9f6edc4bf84914ffd39306d896505f146355619755f965286821,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1694720,0.0,1017.0,64.52464941756273,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_642_1,seg,LGG/BraTS19_TCIA13_642_1/BraTS19_TCIA13_642_1_seg.nii,BraTS19_TCIA13_642_1_seg.nii,8932928,555f14f97342430a541e3971c2606f10fb46d8a0ce4dbf39302324cbe6f41d0c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,188686,0.0,4.0,0.02534453405017921,"[0,1,2,4]",[],True,188686,177361,8755,1.0,ok,
brats2019,BraTS19_TCIA13_642_1,t1,LGG/BraTS19_TCIA13_642_1/BraTS19_TCIA13_642_1_t1.nii,BraTS19_TCIA13_642_1_t1.nii,17862128,93ba788c76afef83a5b5e85c3f06365e8c0c347d5870855ef05cfd151846a706,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1694720,0.0,1836.0,141.594405577957,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_642_1,t1ce,LGG/BraTS19_TCIA13_642_1/BraTS19_TCIA13_642_1_t1ce.nii,BraTS19_TCIA13_642_1_t1ce.nii,17862128,acdcd82bab3bfc25a8497a10a9d49d1b12ef6c10347513a8623161bd570f2c88,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1694720,0.0,6793.0,423.66130062724017,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_642_1,t2,LGG/BraTS19_TCIA13_642_1/BraTS19_TCIA13_642_1_t2.nii,BraTS19_TCIA13_642_1_t2.nii,17862128,857af328567d7ffd147dd5488a8bc3571f68c3b3b0f790dba455ce83d27e0503,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1694171,0.0,5935.0,301.88127396953405,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_645_1,flair,LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_flair.nii,BraTS19_TCIA13_645_1_flair.nii,17859824,8c473f3870a81e31971862b3cf6578dcfb487aa3232d8ba0ff6a58a1a722bf19,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1497686,0.0,1289.0,79.64429995519713,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_645_1,seg,LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_seg.nii,BraTS19_TCIA13_645_1_seg.nii,8930624,0c01451a5fcb78188cd9f7ecad8fc803e459d767e44dc66f2d7e73c97605dd4a,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,-0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,62935,0.0,2.0,0.008970430107526881,"[0,1,2]",[],True,62935,45782,0,1.0,ok,
brats2019,BraTS19_TCIA13_645_1,t1,LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_t1.nii,BraTS19_TCIA13_645_1_t1.nii,17859824,28936c1bd8537553cbb665b455a7276c19b629c7a066e1274db2b240746ca29c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1499450,0.0,3791.0,282.3338683915771,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_645_1,t1ce,LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_t1ce.nii,BraTS19_TCIA13_645_1_t1ce.nii,17859824,d6c9580b360ef2bfd6f674256efac78fea2bc0f7a0564b350adc5dd3a3e56a9b,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1499450,0.0,7181.0,327.92972031810035,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_645_1,t2,LGG/BraTS19_TCIA13_645_1/BraTS19_TCIA13_645_1_t2.nii,BraTS19_TCIA13_645_1_t2.nii,17859824,1638245ea527f70f811703bd00197402cde440bef8d78d6623de70209d0e4370,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1499450,0.0,2971.0,216.1482354390681,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_650_1,flair,LGG/BraTS19_TCIA13_650_1/BraTS19_TCIA13_650_1_flair.nii,BraTS19_TCIA13_650_1_flair.nii,17859360,4fd52240b0480fe7f784b048083361d956ef0c2c23283cb1250c65d182d57b21,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1517886,0.0,1466.0,65.05782896505376,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_650_1,seg,LGG/BraTS19_TCIA13_650_1/BraTS19_TCIA13_650_1_seg.nii,BraTS19_TCIA13_650_1_seg.nii,8931440,be08218a4b8592ba1a5361cf8b5e08a30be153945c7e3e681c4718dab127f9e6,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,17082,0.0,4.0,0.0027755376344086023,"[0,1,2,4]",[],True,17082,9759,125,1.0,ok,
brats2019,BraTS19_TCIA13_650_1,t1,LGG/BraTS19_TCIA13_650_1/BraTS19_TCIA13_650_1_t1.nii,BraTS19_TCIA13_650_1_t1.nii,17859360,9f84349bdb292141d0b8bf29b6e34473b85de71cf632af0417e772053bd79579,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1517886,0.0,2128.0,120.94682829301075,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_650_1,t1ce,LGG/BraTS19_TCIA13_650_1/BraTS19_TCIA13_650_1_t1ce.nii,BraTS19_TCIA13_650_1_t1ce.nii,17859360,6155368b2e19c7187c9004a0f5ce2bf872d2e3aa0f16e73c78e2680a0e5ca37f,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1517886,0.0,3592.0,193.84137668010752,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_650_1,t2,LGG/BraTS19_TCIA13_650_1/BraTS19_TCIA13_650_1_t2.nii,BraTS19_TCIA13_650_1_t2.nii,17859360,02a8f7bb0f1686ac4c84dc6d658fcaf474a363a9fdd11083674be7a29c4390e4,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1517873,0.0,1362.0,86.42558075716846,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_653_1,flair,LGG/BraTS19_TCIA13_653_1/BraTS19_TCIA13_653_1_flair.nii,BraTS19_TCIA13_653_1_flair.nii,17859824,4ad1265458857e7f954a4d76aa6583fe00ffe60bc145a19170c2870c4986013a,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1819062,0.0,995.0,67.10103326612904,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_653_1,seg,LGG/BraTS19_TCIA13_653_1/BraTS19_TCIA13_653_1_seg.nii,BraTS19_TCIA13_653_1_seg.nii,8930624,036bd4aec8ff4fb3bc438b97858d8b800dd0e5f4cf61f043bfd9c1d681cc4242,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,56445,0.0,4.0,0.013027665770609318,"[0,1,2,4]",[],True,56445,2366,1929,1.0,ok,
brats2019,BraTS19_TCIA13_653_1,t1,LGG/BraTS19_TCIA13_653_1/BraTS19_TCIA13_653_1_t1.nii,BraTS19_TCIA13_653_1_t1.nii,17859824,79df0ff9c1e03313721d0a6683f17a7dbe00a490aa86754b3ff88ec07bb6a7a7,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1821226,0.0,2131.0,142.87274406362008,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_653_1,t1ce,LGG/BraTS19_TCIA13_653_1/BraTS19_TCIA13_653_1_t1ce.nii,BraTS19_TCIA13_653_1_t1ce.nii,17859824,ff5c886876d5090e22f9866bbb714e8d5156acb0a0543089961735009089b414,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1821226,0.0,7293.0,474.806657594086,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_653_1,t2,LGG/BraTS19_TCIA13_653_1/BraTS19_TCIA13_653_1_t2.nii,BraTS19_TCIA13_653_1_t2.nii,17859824,0e688f0a34fd9368bec8bba3cf4dea3fed94759289425de57add8b4dfb5b690e,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1820823,0.0,5183.0,272.1566752912186,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_654_1,flair,LGG/BraTS19_TCIA13_654_1/BraTS19_TCIA13_654_1_flair.nii,BraTS19_TCIA13_654_1_flair.nii,17859360,b06002ed0b2e30cc6d5543fe7c9c4ede74b6c465684ebe17fe859a54482153c9,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1921637,0.0,1072.0,89.97697703853046,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_654_1,seg,LGG/BraTS19_TCIA13_654_1/BraTS19_TCIA13_654_1_seg.nii,BraTS19_TCIA13_654_1_seg.nii,8934528,658a9ee282798cb08f48e26f8ea8b575769951262da18d60be2a44f67728aff0,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,-0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint8,0,0,False,183843,0.0,4.0,0.02988328853046595,"[0,1,2,4]",[],True,183843,151492,16868,1.0,ok,
brats2019,BraTS19_TCIA13_654_1,t1,LGG/BraTS19_TCIA13_654_1/BraTS19_TCIA13_654_1_t1.nii,BraTS19_TCIA13_654_1_t1.nii,17859360,0cdb0aba57fb460cf7184018d97a06d68f199ccf6ce5ecff45c088879fb681c3,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1922753,0.0,1666.0,176.36066476254481,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_654_1,t1ce,LGG/BraTS19_TCIA13_654_1/BraTS19_TCIA13_654_1_t1ce.nii,BraTS19_TCIA13_654_1_t1ce.nii,17859360,71b75c2902975ead5d629316404c4158fc2860c218a8d358636d9a8e9a1a6d08,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1922753,0.0,3312.0,236.36614292114695,,,,,,,1.0,ok,
brats2019,BraTS19_TCIA13_654_1,t2,LGG/BraTS19_TCIA13_654_1/BraTS19_TCIA13_654_1_t2.nii,BraTS19_TCIA13_654_1_t2.nii,17859360,14f4e1178da24312b7e1a83ca562ece226082f38c572c603c07d49cf23a249a9,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1922486,0.0,1293.0,146.1941696908602,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06290_1,flair,HGG/BraTS19_TMC_06290_1/BraTS19_TMC_06290_1_flair.nii,BraTS19_TMC_06290_1_flair.nii,17859232,8cff6b1d7af05b28e950341c5c5e34d5db4f3d95a23b257e85e6a7c8d139bd8b,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1004198,0.0,1937.0,109.39055208333333,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06290_1,seg,HGG/BraTS19_TMC_06290_1/BraTS19_TMC_06290_1_seg.nii,BraTS19_TMC_06290_1_seg.nii,17856352,0420c9364f410840de8857666251b1b3cb2a04936ac594d35eba196e58cc0e69,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint16,0,0,False,149302,0.0,4.0,0.043262208781362006,"[0,1,2,4]",[],True,149302,52144,46595,1.0,ok,
brats2019,BraTS19_TMC_06290_1,t1,HGG/BraTS19_TMC_06290_1/BraTS19_TMC_06290_1_t1.nii,BraTS19_TMC_06290_1_t1.nii,17859232,1a4e6e3d49b8c72d5c4905f1216e5a0a2f9d9e96c0175db33e1c010589dc6978,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1004198,0.0,3383.0,150.29589325716847,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06290_1,t1ce,HGG/BraTS19_TMC_06290_1/BraTS19_TMC_06290_1_t1ce.nii,BraTS19_TMC_06290_1_t1ce.nii,17859232,289f6e6dbcf183f2e79d4863aa3fbe0f9ffd5f3683844392bba933c0d334b34b,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1004198,0.0,2788.0,101.27181373207885,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06290_1,t2,HGG/BraTS19_TMC_06290_1/BraTS19_TMC_06290_1_t2.nii,BraTS19_TMC_06290_1_t2.nii,17859232,e4ac2d2742b36c17f56afd8729e1bb3780639b1f4a4a496b906b859bc7f78b59,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1004198,0.0,9046.0,267.6500934139785,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06643_1,flair,HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_flair.nii,BraTS19_TMC_06643_1_flair.nii,17859232,6b707fbf109ec15254cd08fc66665ff62bfc297d42607309df09168338dd9f3c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1395624,0.0,2582.0,144.94696863799282,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06643_1,seg,HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_seg.nii,BraTS19_TMC_06643_1_seg.nii,17856352,3e437c9f34209c1c79c1f021d213fe129d25370892dc10e00d6b144ebe7a0cf4,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint16,0,0,False,149466,0.0,4.0,0.039186043906810034,"[0,1,2,4]",[],True,149466,63388,38103,1.0,ok,
brats2019,BraTS19_TMC_06643_1,t1,HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_t1.nii,BraTS19_TMC_06643_1_t1.nii,17859232,9fe86846b767292750a85098489e7e4ed1161aec955f3aa4e602a610df36aaa6,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1393622,0.0,2806.0,178.63259722222222,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06643_1,t1ce,HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_t1ce.nii,BraTS19_TMC_06643_1_t1ce.nii,17859232,f1f2f41f57f6a3fcb6eafb08b7441f9daf4afe2d8bf8cd37cf65d07d8a6d71eb,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1393008,0.0,2578.0,128.819354390681,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_06643_1,t2,HGG/BraTS19_TMC_06643_1/BraTS19_TMC_06643_1_t2.nii,BraTS19_TMC_06643_1_t2.nii,17859120,85ca3d77fea9a75a6b159c8444d9cbe82d15b4f20fa8922df3d4e2439dd752b4,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1393318,0.0,8926.0,313.758376344086,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_09043_1,flair,LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_flair.nii,BraTS19_TMC_09043_1_flair.nii,17866880,1062d3fc69cf8260f282f8a24dfa7bce1986d20b9c139f1a291b3048e4d7a6b1,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1181585,0.0,2116.0,130.54496639784946,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_09043_1,seg,LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_seg.nii,BraTS19_TMC_09043_1_seg.nii,17856352,42928892a3812744c6f7f37c77a6982b7d639d5d589049fa13235b8bcf6b6029,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint16,0,0,False,148380,0.0,4.0,0.04585181451612903,"[0,1,2,4]",[],True,148380,68250,60285,1.0,ok,
brats2019,BraTS19_TMC_09043_1,t1,LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_t1.nii,BraTS19_TMC_09043_1_t1.nii,17866880,c1ceb54bc5d9b6f9e1861667bfa10e6355a2c050865145686b80934c83a20646,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1181620,0.0,2482.0,176.23853673835126,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_09043_1,t1ce,LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_t1ce.nii,BraTS19_TMC_09043_1_t1ce.nii,17866880,6346e37f4967dbaa1adeff261d1d37cd1914804e1ae9b945321cd76a3e5566a7,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1183490,0.0,2829.0,113.48361267921148,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_09043_1,t2,LGG/BraTS19_TMC_09043_1/BraTS19_TMC_09043_1_t2.nii,BraTS19_TMC_09043_1_t2.nii,17866896,151e53d0539e420551cc8e075a3acc4f0601f8adb63ff4061d3e5385362478ab,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1182154,0.0,10184.0,324.56070038082436,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_11964_1,flair,HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_flair.nii,BraTS19_TMC_11964_1_flair.nii,17866720,cabf548e70bc48f57df84892f743e4ba3a49cf015122900b1a818991bd1eccab,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1516987,0.0,1045.0,74.86721012544803,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_11964_1,seg,HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_seg.nii,BraTS19_TMC_11964_1_seg.nii,17856352,d8553b71825c4b2ca0e1a749a48b2668eb3be3e01dc708ea4e9081ed3de9c67c,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint16,0,0,False,187315,0.0,4.0,0.047135416666666666,"[0,1,2,4]",[],True,187315,46913,31036,1.0,ok,
brats2019,BraTS19_TMC_11964_1,t1,HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_t1.nii,BraTS19_TMC_11964_1_t1.nii,17866720,4f5566696156d36653c646ab64837b2caee601d0fdaccc5bfa467f4f0f4bc59b,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1515986,0.0,1103.0,90.7269335797491,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_11964_1,t1ce,HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_t1ce.nii,BraTS19_TMC_11964_1_t1ce.nii,17866720,335e413cf4f0f2586a39935c059ff641fe85ead80c62deed84cc1cb277b8e142,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1516738,0.0,1769.0,92.29504681899641,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_11964_1,t2,HGG/BraTS19_TMC_11964_1/BraTS19_TMC_11964_1_t2.nii,BraTS19_TMC_11964_1_t2.nii,17866720,5b7a41074107cdd00d6e047955d5523571829c08b5a460252d8bf7d31a73589b,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1516353,0.0,5350.0,217.67932862903226,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_12866_1,flair,HGG/BraTS19_TMC_12866_1/BraTS19_TMC_12866_1_flair.nii,BraTS19_TMC_12866_1_flair.nii,17859120,f038c0e606fdff0d6ab0f9da4366dd2ff5c5556e79b4ee2ccad1e7ebd0f0e07f,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,-0.0,-0.0,0.0],[-0.0,-1.0,-0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,int16,0,0,False,1483495,0.0,1342.0,81.69233411738351,,,,,,,1.0,ok,
brats2019,BraTS19_TMC_12866_1,seg,HGG/BraTS19_TMC_12866_1/BraTS19_TMC_12866_1_seg.nii,BraTS19_TMC_12866_1_seg.nii,17856352,45b865e2cfe20b42687c056556201048259c12be563d3a21b31412f2c2212e46,"[240,240,155]","[1.0,1.0,1.0]","[[-1.0,0.0,0.0,-0.0],[0.0,-1.0,0.0,239.0],[0.0,0.0,1.0,0.0],[0.0,0.0,0.0,1.0]]",LPS,uint16,0,0,False,127217,0.0,4.0,0.03123331093189964,"[0,1,2,4]",[],True,127217,13494,12637,1.0,ok,
